Video,Frame,SIM,CC,NSS,Recall,Area_Pct
Animation_1080P-0c4f_crf_10_ss_00_t_20.0.mp4,419,0.3015,0.302,0.8503,0.3,0.1089
Animation_1080P-0c4f_crf_10_ss_00_t_20.0.mp4,559,0.1036,0.0869,0.2019,0.0758,0.0855
Animation_1080P-209f_crf_10_ss_00_t_20.0.mp4,0,0.4305,0.5161,1.4942,0.4519,0.1116
Animation_1080P-209f_crf_10_ss_00_t_20.0.mp4,140,0.3233,0.4452,1.4675,0.375,0.08
Animation_1080P-209f_crf_10_ss_00_t_20.0.mp4,280,0.2942,0.3706,1.1658,0.2897,0.0794
Animation_1080P-209f_crf_10_ss_00_t_20.0.mp4,420,0.3068,0.5787,2.7011,0.8824,0.0971
Animation_1080P-209f_crf_10_ss_00_t_20.0.mp4,560,0.2031,0.3272,1.2339,0.3143,0.1103
Animation_1080P-21dd_crf_10_ss_00_t_20.0.mp4,0,0.3503,0.5824,2.9753,0.7159,0.0763
Animation_1080P-21dd_crf_10_ss_00_t_20.0.mp4,139,0.2178,0.184,0.5372,0.1692,0.0877
Animation_1080P-21dd_crf_10_ss_00_t_20.0.mp4,279,0.4253,0.5552,2.1139,0.5652,0.0905
Animation_1080P-21dd_crf_10_ss_00_t_20.0.mp4,419,0.1914,0.2393,0.9801,0.2593,0.1178
Animation_1080P-21dd_crf_10_ss_00_t_20.0.mp4,559,0.277,0.3657,1.2569,0.2727,0.0795
Animation_1080P-3e01_crf_10_ss_00_t_20.0.mp4,0,0.3419,0.4691,1.6132,0.5833,0.1272
Animation_1080P-3e01_crf_10_ss_00_t_20.0.mp4,139,0.3581,0.5301,2.0041,0.7406,0.1102
Animation_1080P-3e01_crf_10_ss_00_t_20.0.mp4,278,0.3301,0.5073,1.9452,0.5833,0.084
Animation_1080P-3e01_crf_10_ss_00_t_20.0.mp4,417,0.2546,0.2527,0.6982,0.109,0.0515
Animation_1080P-3e01_crf_10_ss_00_t_20.0.mp4,557,0.3332,0.4551,1.5235,0.4737,0.0967
Animation_1080P-4be3_crf_10_ss_00_t_20.0.mp4,0,0.3875,0.444,1.2421,0.1198,0.0378
Animation_1080P-4be3_crf_10_ss_00_t_20.0.mp4,139,0.4499,0.6301,2.4507,0.7912,0.095
Animation_1080P-4be3_crf_10_ss_00_t_20.0.mp4,279,0.3988,0.5991,2.2876,0.7069,0.1101
Animation_1080P-4be3_crf_10_ss_00_t_20.0.mp4,419,0.3559,0.5842,2.4705,0.832,0.1167
Animation_1080P-4be3_crf_10_ss_00_t_20.0.mp4,559,0.4047,0.706,4.8099,0.944,0.0565
Animation_1080P-4ea8_crf_10_ss_00_t_20.0.mp4,0,0.3242,0.6327,4.9423,0.9649,0.0808
Animation_1080P-4ea8_crf_10_ss_00_t_20.0.mp4,140,0.4053,0.6809,3.4411,0.8333,0.0709
Animation_1080P-4ea8_crf_10_ss_00_t_20.0.mp4,280,0.3777,0.6102,2.636,0.7952,0.0917
Animation_1080P-4ea8_crf_10_ss_00_t_20.0.mp4,420,0.1307,0.3117,2.6254,0.8596,0.0931
Animation_1080P-4ea8_crf_10_ss_00_t_20.0.mp4,560,0.347,0.5453,2.1506,0.7486,0.1205
CoverSong_1080P-0a86_crf_10_ss_00_t_20.0.mp4,0,0.3487,0.6137,3.1321,0.8527,0.1218
CoverSong_1080P-0a86_crf_10_ss_00_t_20.0.mp4,140,0.2887,0.3066,0.8371,0.2,0.0801
CoverSong_1080P-0a86_crf_10_ss_00_t_20.0.mp4,280,0.307,0.3762,1.5433,0.2958,0.0551
CoverSong_1080P-0a86_crf_10_ss_00_t_20.0.mp4,420,0.3989,0.4943,1.3066,0.3169,0.0756
CoverSong_1080P-0a86_crf_10_ss_00_t_20.0.mp4,560,0.3137,0.3449,0.9831,0.3333,0.1156
CoverSong_1080P-0f33_crf_10_ss_00_t_20.0.mp4,0,0.3524,0.6116,4.5171,0.8567,0.0857
CoverSong_1080P-0f33_crf_10_ss_00_t_20.0.mp4,140,0.3156,0.4377,2.8508,0.6061,0.0763
CoverSong_1080P-0f33_crf_10_ss_00_t_20.0.mp4,280,0.3474,0.4881,2.8049,0.5714,0.0817
CoverSong_1080P-0f33_crf_10_ss_00_t_20.0.mp4,420,0.3174,0.4486,2.5542,0.598,0.1048
CoverSong_1080P-0f33_crf_10_ss_00_t_20.0.mp4,560,0.3104,0.5294,3.1473,0.7156,0.0848
CoverSong_1080P-1b0c_crf_10_ss_00_t_20.0.mp4,0,0.2585,0.2543,0.8454,0.1811,0.072
CoverSong_1080P-1b0c_crf_10_ss_00_t_20.0.mp4,140,0.2413,0.223,0.6687,0.1692,0.0968
CoverSong_1080P-1b0c_crf_10_ss_00_t_20.0.mp4,280,0.1492,0.1269,0.4017,0.0621,0.0724
CoverSong_1080P-1b0c_crf_10_ss_00_t_20.0.mp4,420,0.2937,0.2817,0.846,0.2812,0.0855
CoverSong_1080P-1b0c_crf_10_ss_00_t_20.0.mp4,560,0.277,0.277,0.9065,0.3182,0.102
CoverSong_1080P-237f_crf_10_ss_00_t_20.0.mp4,0,0.3151,0.6132,3.5743,0.9726,0.1058
CoverSong_1080P-237f_crf_10_ss_00_t_20.0.mp4,139,0.2426,0.5302,3.5844,0.7783,0.0967
CoverSong_1080P-237f_crf_10_ss_00_t_20.0.mp4,279,0.2213,0.2871,1.2277,0.4097,0.0945
CoverSong_1080P-237f_crf_10_ss_00_t_20.0.mp4,419,0.3371,0.4171,1.2208,0.5631,0.135
CoverSong_1080P-237f_crf_10_ss_00_t_20.0.mp4,559,0.245,0.1839,0.4982,0.1814,0.113
CoverSong_1080P-5456_crf_10_ss_00_t_20.0.mp4,0,0.389,0.7694,5.4396,0.9575,0.057
CoverSong_1080P-5456_crf_10_ss_00_t_20.0.mp4,140,0.3417,0.6393,5.0846,0.9038,0.0562
CoverSong_1080P-5456_crf_10_ss_00_t_20.0.mp4,280,0.3519,0.6845,4.7926,0.92,0.0644
CoverSong_1080P-5456_crf_10_ss_00_t_20.0.mp4,420,0.3975,0.7096,4.7861,0.935,0.0608
CoverSong_1080P-5456_crf_10_ss_00_t_20.0.mp4,560,0.3447,0.6585,4.6697,0.8125,0.0416
Gaming_1080P-13e3_crf_10_ss_00_t_20.0.mp4,0,0.3127,0.546,2.4107,0.7676,0.0857
Gaming_1080P-13e3_crf_10_ss_00_t_20.0.mp4,140,0.3505,0.5773,3.2566,0.7833,0.0821
Gaming_1080P-13e3_crf_10_ss_00_t_20.0.mp4,280,0.301,0.6001,3.632,0.8889,0.1048
Gaming_1080P-13e3_crf_10_ss_00_t_20.0.mp4,420,0.252,0.5871,3.6348,0.9706,0.1302
Gaming_1080P-13e3_crf_10_ss_00_t_20.0.mp4,560,0.1732,0.3448,1.7467,0.8261,0.1165
Gaming_1080P-277c_crf_10_ss_00_t_20.0.mp4,0,0.3815,0.6681,2.5659,0.8642,0.1127
Gaming_1080P-277c_crf_10_ss_00_t_20.0.mp4,139,0.1959,0.1992,0.6694,0.159,0.0863
Gaming_1080P-277c_crf_10_ss_00_t_20.0.mp4,279,0.1326,0.0132,-0.0576,0.0484,0.0897
Gaming_1080P-277c_crf_10_ss_00_t_20.0.mp4,419,0.3051,0.416,1.6845,0.5215,0.1006
Gaming_1080P-277c_crf_10_ss_00_t_20.0.mp4,559,0.2669,0.3653,1.3625,0.4032,0.0877
Gaming_1080P-3a9d_crf_10_ss_00_t_20.0.mp4,0,0.2126,0.391,1.6105,0.4865,0.0835
Gaming_1080P-3a9d_crf_10_ss_00_t_20.0.mp4,140,0.1384,0.1168,0.0636,0.0922,0.0852
Gaming_1080P-3a9d_crf_10_ss_00_t_20.0.mp4,280,0.1898,0.4155,4.3397,0.893,0.0854
Gaming_1080P-3a9d_crf_10_ss_00_t_20.0.mp4,420,0.1475,0.2615,1.4146,0.3158,0.0745
Gaming_1080P-3a9d_crf_10_ss_00_t_20.0.mp4,560,0.2084,0.421,1.9448,0.4079,0.0646
Gaming_1080P-3d58_crf_10_ss_00_t_20.0.mp4,0,0.1772,0.4547,3.4818,1.0,0.1288
Gaming_1080P-3d58_crf_10_ss_00_t_20.0.mp4,139,0.2623,0.4718,2.6841,0.7903,0.1101
Gaming_1080P-3d58_crf_10_ss_00_t_20.0.mp4,279,0.2638,0.4946,1.9995,0.6822,0.1117
Gaming_1080P-3d58_crf_10_ss_00_t_20.0.mp4,419,0.3215,0.4511,1.4191,0.5767,0.1366
Gaming_1080P-3d58_crf_10_ss_00_t_20.0.mp4,559,0.2873,0.4059,1.4912,0.4167,0.098
Gaming_1080P-44c4_crf_10_ss_00_t_20.0.mp4,0,0.4414,0.6905,2.7607,0.7346,0.069
Gaming_1080P-44c4_crf_10_ss_00_t_20.0.mp4,139,0.3574,0.6632,3.7351,0.9343,0.0899
Gaming_1080P-44c4_crf_10_ss_00_t_20.0.mp4,279,0.3268,0.637,2.6356,0.874,0.085
Gaming_1080P-44c4_crf_10_ss_00_t_20.0.mp4,419,0.2619,0.6193,3.468,0.9701,0.0744
Gaming_1080P-44c4_crf_10_ss_00_t_20.0.mp4,559,0.2257,0.3784,2.0713,0.6923,0.1259
Gaming_1080P-45fc_crf_10_ss_00_t_20.0.mp4,0,0.3622,0.6366,3.9453,0.8333,0.0807
Gaming_1080P-45fc_crf_10_ss_00_t_20.0.mp4,139,0.3262,0.6356,5.3811,0.9508,0.0678
Gaming_1080P-45fc_crf_10_ss_00_t_20.0.mp4,279,0.2833,0.385,2.8352,0.5339,0.0675
Gaming_1080P-45fc_crf_10_ss_00_t_20.0.mp4,419,0.2903,0.6029,3.576,0.8929,0.076
Gaming_1080P-45fc_crf_10_ss_00_t_20.0.mp4,559,0.3049,0.5964,4.2644,0.8182,0.084
Gaming_1080P-6530_crf_10_ss_00_t_20.0.mp4,0,0.2915,0.4697,1.3957,0.4966,0.118
Gaming_1080P-6530_crf_10_ss_00_t_20.0.mp4,139,0.2658,0.5496,2.771,0.8685,0.084
Gaming_1080P-6530_crf_10_ss_00_t_20.0.mp4,279,0.2265,0.6214,3.382,0.9737,0.1085
Gaming_1080P-6530_crf_10_ss_00_t_20.0.mp4,419,0.2871,0.7099,4.5782,0.9279,0.0609
Gaming_1080P-6530_crf_10_ss_00_t_20.0.mp4,559,0.2669,0.6581,3.6055,0.9867,0.1066
Gaming_1080P-698a_crf_10_ss_00_t_20.0.mp4,0,0.3362,0.6192,2.8531,0.6682,0.0518
Gaming_1080P-698a_crf_10_ss_00_t_20.0.mp4,139,0.2386,0.2582,0.9465,0.3681,0.1285
Gaming_1080P-698a_crf_10_ss_00_t_20.0.mp4,279,0.2682,0.4241,1.8812,0.5744,0.1064
Gaming_1080P-698a_crf_10_ss_00_t_20.0.mp4,419,0.2765,0.4893,2.0243,0.6863,0.113
Gaming_1080P-698a_crf_10_ss_00_t_20.0.mp4,559,0.259,0.4548,2.3546,0.5192,0.086
Gaming_2160P-2dc4_crf_10_ss_00_t_20.0.mp4,0,0.4768,0.7702,3.1961,0.8634,0.0809
Gaming_2160P-2dc4_crf_10_ss_00_t_20.0.mp4,140,0.3133,0.4394,1.5613,0.4711,0.1111
Gaming_2160P-2dc4_crf_10_ss_00_t_20.0.mp4,280,0.3826,0.5306,2.0758,0.6175,0.106
Gaming_2160P-2dc4_crf_10_ss_00_t_20.0.mp4,420,0.4354,0.6688,2.7129,0.8043,0.0885
Gaming_2160P-2dc4_crf_10_ss_00_t_20.0.mp4,560,0.3897,0.6531,2.8326,0.8577,0.0965
Gaming_2160P-3002_crf_10_ss_00_t_20.0.mp4,0,0.1871,0.2493,0.7435,0.2113,0.0902
Gaming_2160P-3002_crf_10_ss_00_t_20.0.mp4,140,0.3408,0.5091,1.5409,0.5631,0.1174
Gaming_2160P-3002_crf_10_ss_00_t_20.0.mp4,280,0.3058,0.5442,2.1738,0.6765,0.0811
Gaming_2160P-3002_crf_10_ss_00_t_20.0.mp4,420,0.1875,0.361,1.9923,0.7344,0.1267
Gaming_2160P-3002_crf_10_ss_00_t_20.0.mp4,560,0.3336,0.5546,2.2832,0.6471,0.0825
Gaming_2160P-4258_crf_10_ss_00_t_20.0.mp4,0,0.3654,0.626,2.6212,0.7536,0.0898
Gaming_2160P-4258_crf_10_ss_00_t_20.0.mp4,139,0.3694,0.551,2.1508,0.5942,0.085
Gaming_2160P-4258_crf_10_ss_00_t_20.0.mp4,279,0.3223,0.5345,2.3003,0.6038,0.0785
Gaming_2160P-4258_crf_10_ss_00_t_20.0.mp4,419,0.3163,0.438,1.6024,0.4928,0.1032
Gaming_2160P-4258_crf_10_ss_00_t_20.0.mp4,559,0.3518,0.5984,2.6248,0.7241,0.0812
Gaming_2160P-6bb6_crf_10_ss_00_t_20.0.mp4,0,0.3395,0.6393,3.3814,0.8918,0.0817
Gaming_2160P-6bb6_crf_10_ss_00_t_20.0.mp4,140,0.3222,0.5782,2.2396,0.912,0.1316
Gaming_2160P-6bb6_crf_10_ss_00_t_20.0.mp4,280,0.1877,0.4321,2.4392,0.9714,0.1279
Gaming_2160P-6bb6_crf_10_ss_00_t_20.0.mp4,420,0.307,0.5293,2.2862,0.85,0.1513
Gaming_2160P-6bb6_crf_10_ss_00_t_20.0.mp4,560,0.1791,0.1702,0.4867,0.1831,0.1552
Gaming_2160P-6cd8_crf_10_ss_00_t_20.0.mp4,0,0.3872,0.7325,3.8444,0.9286,0.0998
Gaming_2160P-6cd8_crf_10_ss_00_t_20.0.mp4,139,0.2828,0.4405,2.1459,0.7488,0.0765
Gaming_2160P-6cd8_crf_10_ss_00_t_20.0.mp4,279,0.4508,0.6698,2.7164,0.7248,0.0744
Gaming_2160P-6cd8_crf_10_ss_00_t_20.0.mp4,419,0.3226,0.6556,3.1893,0.9772,0.1161
Gaming_2160P-6cd8_crf_10_ss_00_t_20.0.mp4,559,0.2841,0.5909,2.608,0.9726,0.1065
HowTo_1080P-1f3b_crf_10_ss_00_t_20.0.mp4,0,0.3666,0.4437,1.4699,0.48,0.0997
HowTo_1080P-1f3b_crf_10_ss_00_t_20.0.mp4,140,0.2568,0.4742,3.411,0.8289,0.0687
HowTo_1080P-1f3b_crf_10_ss_00_t_20.0.mp4,280,0.2468,0.3869,2.3397,0.5787,0.0505
HowTo_1080P-1f3b_crf_10_ss_00_t_20.0.mp4,420,0.2156,0.3551,2.3001,0.5559,0.0567
HowTo_1080P-1f3b_crf_10_ss_00_t_20.0.mp4,560,0.1801,0.3106,2.0032,0.4667,0.0575
HowTo_1080P-4d7b_crf_10_ss_00_t_20.0.mp4,0,0.157,0.4115,2.2672,0.918,0.1012
HowTo_1080P-4d7b_crf_10_ss_00_t_20.0.mp4,140,0.1392,0.3592,2.4061,0.8644,0.1016
HowTo_1080P-4d7b_crf_10_ss_00_t_20.0.mp4,280,0.1938,0.4597,3.1991,0.9365,0.0973
HowTo_1080P-4d7b_crf_10_ss_00_t_20.0.mp4,420,0.2579,0.5097,3.6394,0.8699,0.1271
HowTo_1080P-4d7b_crf_10_ss_00_t_20.0.mp4,560,0.1965,0.4445,3.7985,0.8698,0.1289
HowTo_1080P-52bb_crf_10_ss_00_t_20.0.mp4,0,0.352,0.5048,1.7926,0.7083,0.1364
HowTo_1080P-52bb_crf_10_ss_00_t_20.0.mp4,140,0.2754,0.1986,0.6037,0.3407,0.1333
HowTo_1080P-52bb_crf_10_ss_00_t_20.0.mp4,280,0.2194,0.1067,0.4203,0.2581,0.1343
HowTo_1080P-52bb_crf_10_ss_00_t_20.0.mp4,420,0.2478,0.1876,0.5354,0.3147,0.1302
HowTo_1080P-52bb_crf_10_ss_00_t_20.0.mp4,560,0.1952,0.1074,0.4077,0.3077,0.141
HowTo_1080P-55d1_crf_10_ss_00_t_20.0.mp4,0,0.3739,0.5083,1.8519,0.6215,0.1065
HowTo_1080P-55d1_crf_10_ss_00_t_20.0.mp4,139,0.2592,0.4872,2.6773,0.9069,0.1099
HowTo_1080P-55d1_crf_10_ss_00_t_20.0.mp4,279,0.1502,0.3723,2.6689,0.9242,0.0951
HowTo_1080P-55d1_crf_10_ss_00_t_20.0.mp4,419,0.174,0.3683,2.6409,0.9104,0.1153
HowTo_1080P-55d1_crf_10_ss_00_t_20.0.mp4,559,0.3079,0.6225,2.9491,0.9714,0.1374
Lecture_1080P-1969_crf_10_ss_00_t_20.0.mp4,0,0.3605,0.5357,2.1636,0.66,0.1043
Lecture_1080P-1969_crf_10_ss_00_t_20.0.mp4,140,0.2897,0.2969,0.8443,0.3467,0.108
Lecture_1080P-1969_crf_10_ss_00_t_20.0.mp4,280,0.1996,0.1136,0.2822,0.1886,0.1067
Lecture_1080P-1969_crf_10_ss_00_t_20.0.mp4,420,0.2305,0.1735,0.4004,0.2313,0.1062
Lecture_1080P-1969_crf_10_ss_00_t_20.0.mp4,560,0.1422,0.0661,0.0448,0.1429,0.1082
LiveMusic_1080P-2930_crf_10_ss_00_t_20.0.mp4,0,0.311,0.7249,5.536,0.9718,0.054
LiveMusic_1080P-2930_crf_10_ss_00_t_20.0.mp4,139,0.2109,0.5168,3.4203,0.9559,0.0923
LiveMusic_1080P-2930_crf_10_ss_00_t_20.0.mp4,279,0.1968,0.4658,3.1625,0.9679,0.0923
LiveMusic_1080P-2930_crf_10_ss_00_t_20.0.mp4,419,0.1094,0.2572,1.845,0.8109,0.0673
LiveMusic_1080P-2930_crf_10_ss_00_t_20.0.mp4,559,0.1469,0.3044,1.6358,0.8088,0.1139
LyricVideo_1080P-41ee_crf_10_ss_00_t_20.0.mp4,0,0.3985,0.5063,1.8738,0.5694,0.0876
LyricVideo_1080P-41ee_crf_10_ss_00_t_20.0.mp4,140,0.3897,0.5475,2.2283,0.6667,0.0855
LyricVideo_1080P-41ee_crf_10_ss_00_t_20.0.mp4,280,0.3204,0.554,3.2499,0.8636,0.1039
LyricVideo_1080P-41ee_crf_10_ss_00_t_20.0.mp4,420,0.4078,0.6974,3.3644,0.9552,0.1072
LyricVideo_1080P-41ee_crf_10_ss_00_t_20.0.mp4,560,0.3826,0.6636,3.085,0.895,0.1135
MusicVideo_1080P-1a53_crf_10_ss_00_t_20.0.mp4,0,0.279,0.5623,2.8486,0.871,0.1136
MusicVideo_1080P-1a53_crf_10_ss_00_t_20.0.mp4,140,0.1811,0.2434,0.8005,0.339,0.1305
MusicVideo_1080P-1a53_crf_10_ss_00_t_20.0.mp4,280,0.3227,0.5993,3.1028,0.8352,0.0969
MusicVideo_1080P-1a53_crf_10_ss_00_t_20.0.mp4,420,0.3534,0.6756,3.0659,0.9139,0.1069
MusicVideo_1080P-1a53_crf_10_ss_00_t_20.0.mp4,560,0.2303,0.3601,1.5863,0.7193,0.1356
MusicVideo_1080P-3a50_crf_10_ss_00_t_20.0.mp4,0,0.2899,0.7137,6.404,0.9756,0.0582
MusicVideo_1080P-3a50_crf_10_ss_00_t_20.0.mp4,139,0.2963,0.571,3.2783,0.919,0.0949
MusicVideo_1080P-3a50_crf_10_ss_00_t_20.0.mp4,279,0.321,0.4738,1.3594,0.4348,0.1103
MusicVideo_1080P-3a50_crf_10_ss_00_t_20.0.mp4,419,0.3323,0.4822,2.1271,0.7928,0.0881
MusicVideo_1080P-3a50_crf_10_ss_00_t_20.0.mp4,559,0.3227,0.5106,2.5109,0.6438,0.0996
MusicVideo_1080P-453f_crf_10_ss_00_t_20.0.mp4,0,0.2136,0.2325,0.6379,0.3556,0.1307
MusicVideo_1080P-453f_crf_10_ss_00_t_20.0.mp4,139,0.3784,0.6219,3.8041,0.8696,0.1017
MusicVideo_1080P-453f_crf_10_ss_00_t_20.0.mp4,279,0.3071,0.6903,4.4377,0.9855,0.0917
MusicVideo_1080P-453f_crf_10_ss_00_t_20.0.mp4,419,0.3538,0.5191,1.8094,0.6537,0.1149
MusicVideo_1080P-453f_crf_10_ss_00_t_20.0.mp4,559,0.3471,0.6317,2.7318,0.9289,0.1299
MusicVideo_1080P-6c1d_crf_10_ss_00_t_20.0.mp4,0,0.3618,0.5202,1.9272,0.5156,0.0724
MusicVideo_1080P-6c1d_crf_10_ss_00_t_20.0.mp4,140,0.3885,0.5637,2.0019,0.6766,0.1121
MusicVideo_1080P-6c1d_crf_10_ss_00_t_20.0.mp4,280,0.5972,0.7679,2.7398,0.8357,0.0958
MusicVideo_1080P-6c1d_crf_10_ss_00_t_20.0.mp4,420,0.2961,0.5645,3.1273,0.8346,0.0784
MusicVideo_1080P-6c1d_crf_10_ss_00_t_20.0.mp4,560,0.2851,0.4336,1.5677,0.7429,0.1349
MusicVideo_1080P-7265_crf_10_ss_00_t_20.0.mp4,0,0.3153,0.3902,1.0675,0.3357,0.1036
MusicVideo_1080P-7265_crf_10_ss_00_t_20.0.mp4,140,0.3552,0.5364,2.4418,0.5905,0.113
MusicVideo_1080P-7265_crf_10_ss_00_t_20.0.mp4,280,0.3195,0.548,1.9621,0.8088,0.161
MusicVideo_1080P-7265_crf_10_ss_00_t_20.0.mp4,420,0.3061,0.6287,2.8454,0.971,0.111
MusicVideo_1080P-7265_crf_10_ss_00_t_20.0.mp4,560,0.2904,0.5274,2.0886,0.8209,0.1272
NewsClip_1080P-27fb_crf_10_ss_00_t_20.0.mp4,0,0.3027,0.7441,5.8057,1.0,0.073
NewsClip_1080P-27fb_crf_10_ss_00_t_20.0.mp4,140,0.3647,0.6916,5.156,0.9266,0.0787
NewsClip_1080P-27fb_crf_10_ss_00_t_20.0.mp4,280,0.2659,0.5422,4.7144,0.8743,0.0836
NewsClip_1080P-27fb_crf_10_ss_00_t_20.0.mp4,420,0.2887,0.6558,4.8332,0.9237,0.0865
NewsClip_1080P-27fb_crf_10_ss_00_t_20.0.mp4,560,0.2862,0.6449,5.2087,0.95,0.0749
NewsClip_1080P-4241_crf_10_ss_00_t_20.0.mp4,0,0.3293,0.5631,2.2714,0.7614,0.1258
NewsClip_1080P-4241_crf_10_ss_00_t_20.0.mp4,140,0.2143,0.4902,2.4874,0.8594,0.0972
NewsClip_1080P-4241_crf_10_ss_00_t_20.0.mp4,280,0.2593,0.6002,3.8026,0.8953,0.115
NewsClip_1080P-4241_crf_10_ss_00_t_20.0.mp4,420,0.3596,0.5895,2.2469,0.8039,0.1281
NewsClip_1080P-4241_crf_10_ss_00_t_20.0.mp4,560,0.3443,0.7426,5.9157,0.9596,0.0536
Sports_1080P-0640_crf_10_ss_00_t_20.0.mp4,0,0.2222,0.4738,2.8376,0.9153,0.0942
Sports_1080P-0640_crf_10_ss_00_t_20.0.mp4,140,0.1888,0.2388,0.9388,0.4098,0.1355
Sports_1080P-0640_crf_10_ss_00_t_20.0.mp4,280,0.2585,0.4184,1.9524,0.6404,0.1253
Sports_1080P-0640_crf_10_ss_00_t_20.0.mp4,420,0.2174,0.3677,1.5559,0.6571,0.1382
Sports_1080P-0640_crf_10_ss_00_t_20.0.mp4,560,0.1266,0.1931,0.8597,0.3115,0.1467
Sports_1080P-0d0c_crf_10_ss_00_t_20.0.mp4,0,0.412,0.7366,3.5968,0.9219,0.0785
Sports_1080P-0d0c_crf_10_ss_00_t_20.0.mp4,140,0.3164,0.5277,2.696,0.7273,0.0798
Sports_1080P-0d0c_crf_10_ss_00_t_20.0.mp4,280,0.3873,0.6917,3.3014,0.9365,0.0752
Sports_1080P-0d0c_crf_10_ss_00_t_20.0.mp4,420,0.3278,0.6406,3.2145,0.9403,0.0764
Sports_1080P-0d0c_crf_10_ss_00_t_20.0.mp4,560,0.3001,0.5671,3.0166,0.9194,0.0761
Sports_1080P-15d1_crf_10_ss_00_t_20.0.mp4,0,0.3529,0.6474,3.3569,0.7812,0.073
Sports_1080P-15d1_crf_10_ss_00_t_20.0.mp4,140,0.4291,0.7185,3.6072,0.8842,0.1011
Sports_1080P-15d1_crf_10_ss_00_t_20.0.mp4,280,0.3075,0.5452,2.736,0.8578,0.0945
Sports_1080P-15d1_crf_10_ss_00_t_20.0.mp4,420,0.454,0.5555,1.6536,0.5634,0.0975
Sports_1080P-15d1_crf_10_ss_00_t_20.0.mp4,560,0.3361,0.6237,3.3946,0.9565,0.0855
Sports_1080P-1bf7_crf_10_ss_00_t_20.0.mp4,0,0.2338,0.284,0.7779,0.1222,0.0986
Sports_1080P-1bf7_crf_10_ss_00_t_20.0.mp4,139,0.2142,0.1672,0.4349,0.2044,0.0835
Sports_1080P-1bf7_crf_10_ss_00_t_20.0.mp4,279,0.335,0.6872,4.0791,0.9479,0.0801
Sports_1080P-1bf7_crf_10_ss_00_t_20.0.mp4,419,0.3733,0.6763,3.1961,0.8578,0.0879
Sports_1080P-1bf7_crf_10_ss_00_t_20.0.mp4,559,0.3354,0.4799,1.9141,0.5417,0.1141
Sports_1080P-5d25_crf_10_ss_00_t_20.0.mp4,0,0.2811,0.5675,2.465,0.8263,0.1269
Sports_1080P-5d25_crf_10_ss_00_t_20.0.mp4,140,0.3349,0.4281,1.643,0.4889,0.0899
Sports_1080P-5d25_crf_10_ss_00_t_20.0.mp4,280,0.2604,0.2718,0.7301,0.267,0.0957
Sports_1080P-5d25_crf_10_ss_00_t_20.0.mp4,420,0.3082,0.3135,0.8853,0.3661,0.144
Sports_1080P-5d25_crf_10_ss_00_t_20.0.mp4,560,0.2274,0.3872,2.0478,0.5484,0.1324
Sports_1080P-6571_crf_10_ss_00_t_20.0.mp4,0,0.332,0.5677,2.4866,0.4804,0.0547
Sports_1080P-6571_crf_10_ss_00_t_20.0.mp4,140,0.2271,0.2812,1.1971,0.4464,0.1287
Sports_1080P-6571_crf_10_ss_00_t_20.0.mp4,280,0.3316,0.4752,1.9295,0.3937,0.0686
Sports_1080P-6571_crf_10_ss_00_t_20.0.mp4,420,0.1828,0.1985,0.7459,0.2941,0.1719
Sports_1080P-6571_crf_10_ss_00_t_20.0.mp4,560,0.2807,0.4679,1.9305,0.6923,0.1311
Sports_1080P-6710_crf_10_ss_00_t_20.0.mp4,0,0.3473,0.6899,4.0021,0.9481,0.0888
Sports_1080P-6710_crf_10_ss_00_t_20.0.mp4,140,0.3579,0.4513,1.6507,0.5119,0.0998
Sports_1080P-6710_crf_10_ss_00_t_20.0.mp4,280,0.4204,0.634,2.6616,0.8133,0.093
Sports_1080P-6710_crf_10_ss_00_t_20.0.mp4,420,0.2927,0.3775,1.5494,0.6082,0.1365
Sports_1080P-6710_crf_10_ss_00_t_20.0.mp4,560,0.2518,0.2894,1.2303,0.3049,0.104
Sports_1080P-7203_crf_10_ss_00_t_20.0.mp4,0,0.2089,0.5181,3.1359,0.9622,0.141
Sports_1080P-7203_crf_10_ss_00_t_20.0.mp4,140,0.1543,0.4777,3.7927,0.9825,0.177
Sports_1080P-7203_crf_10_ss_00_t_20.0.mp4,280,0.1538,0.4609,4.0208,0.9945,0.1458
Sports_1080P-7203_crf_10_ss_00_t_20.0.mp4,420,0.1735,0.5585,4.8501,1.0,0.1425
Sports_1080P-7203_crf_10_ss_00_t_20.0.mp4,560,0.1359,0.4802,4.5223,1.0,0.1635
Sports_1080P-7584_crf_10_ss_00_t_20.0.mp4,0,0.3437,0.5867,2.5191,0.6906,0.08
Sports_1080P-7584_crf_10_ss_00_t_20.0.mp4,139,0.2711,0.4264,1.6818,0.6471,0.0984
Sports_1080P-7584_crf_10_ss_00_t_20.0.mp4,279,0.1613,0.338,1.5134,0.5417,0.1165
Sports_1080P-7584_crf_10_ss_00_t_20.0.mp4,419,0.2368,0.5633,3.4518,0.9701,0.0814
Sports_1080P-7584_crf_10_ss_00_t_20.0.mp4,559,0.2057,0.4555,2.3652,0.7536,0.0976
Sports_2160P-1733_crf_10_ss_00_t_20.0.mp4,0,0.3205,0.6549,3.1977,0.9589,0.0754
Sports_2160P-1733_crf_10_ss_00_t_20.0.mp4,139,0.4345,0.5012,1.5639,0.4956,0.1122
